player_id,player_name,age,ioc,participation_number,Number_of_matchs,win_count,lose_count,win/lose_ratio,total_aces,total_doubleF,total_1stIn,total_1stWon,FirstSvcMade/FirstSvcWon,rank_2010,rank_2011,rank_2012,rank_2013,rank_2014,rank_2015,rank_2016,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,rank_points_2010,rank_points_2011,rank_points_2012,rank_points_2013,rank_points_2014,rank_points_2015,rank_points_2016,rank_points_2017,rank_points_2018,rank_points_2019,rank_points_2020,rank_points_2021,rank_points_2022,rank_points_2023,rank_points_2024,total_rank_points_
104907,Jose Rubin Statham,32,NZL,8,34,13,21,0.62,68,13,675,456,67.56,348,556,99999,293,99999,497,99999,99999,308,360,99999,99999,99999,99999,99999,109,46,0,147,0,68,0,0,158,56,0,0,0,0,0,584
105827,Laurynas Grigelis,30,LTU,9,32,13,19,0.68,137,18,937,688,73.42999999999999,429,99999,99999,99999,234,361,423,249,279,287,99999,540,99999,99999,99999,79,0,0,0,207,122,95,204,179,138,0,62,0,0,0,1086
104639,Wayne Odesnik,27,USA,2,35,13,22,0.59,155,43,1778,1154,64.9,103,99999,148,131,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,524,0,368,405,0,0,0,0,0,0,0,0,0,0,0,1297
126535,Carlos Taberner,24,ESP,2,38,13,25,0.52,98,40,1837,1226,66.74,99999,99999,99999,99999,99999,99999,99999,99999,190,99999,198,115,92,99999,99999,0,0,0,0,0,0,0,0,281,0,252,698,729,0,0,1960
105273,Mauricio Echazu,27,PER,6,22,13,9,1.44,15,9,386,247,63.99,422,468,99999,511,513,535,687,99999,99999,99999,99999,99999,99999,99999,99999,80,74,0,60,66,63,36,0,0,0,0,0,0,0,0,379
105614,Bradley Klahn,29,USA,3,56,13,43,0.3,445,54,3057,2145,70.17,99999,99999,489,124,117,99999,99999,99999,102,97,99999,99999,99999,99999,99999,0,0,68,460,515,0,0,0,575,566,0,0,0,0,0,2184
104216,Maximo Gonzalez,33,ARG,1,53,13,40,0.32,108,32,2906,1804,62.08,195,93,99999,247,104,99999,142,163,99999,99999,99999,99999,99999,99999,99999,253,563,0,187,553,0,398,361,0,0,0,0,0,0,0,2315
105579,Kittipong Wachiramanowong,26,THA,6,24,13,11,1.18,40,2,370,245,66.22,543,511,538,99999,99999,99999,1205,99999,99999,99999,99999,99999,99999,99999,99999,45,61,53,0,0,0,6,0,0,0,0,0,0,0,0,165
123795,Altug Celikbilek,27,TUR,4,22,13,9,1.44,109,34,769,561,72.95,99999,99999,99999,99999,99999,99999,99999,532,99999,338,329,170,230,205,371,0,0,0,0,0,0,0,65,0,115,119,427,231,277,131,1365
105572,Austin Krajicek,26,USA,2,35,12,23,0.52,288,37,1718,1255,73.05,99999,99999,99999,99999,208,124,130,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,239,450,457,0,0,0,0,0,0,0,0,1146
104535,Daniel Garza,29,MEX,7,21,12,9,1.33,5,0,168,100,59.519999999999996,393,439,326,401,99999,483,99999,99999,99999,99999,99999,99999,99999,99999,99999,93,79,133,97,0,73,0,0,0,0,0,0,0,0,0,475
105819,Guido Andreozzi,31,ARG,0,39,12,27,0.44,152,59,1941,1331,68.57,99999,99999,99999,99999,99999,194,99999,142,118,113,99999,99999,99999,240,99999,0,0,0,0,0,246,0,418,475,512,0,0,0,245,0,1896
133975,Benjamin Hassan,28,GER,5,20,12,8,1.5,52,16,493,364,73.83,99999,99999,99999,99999,99999,99999,99999,99999,370,303,348,99999,285,209,152,0,0,0,0,0,0,0,0,117,133,109,0,174,297,419,1249
208363,Mariano Navone,23,ARG,2,19,12,7,1.71,22,20,962,595,61.85000000000001,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,1141
104676,Andreas Beck,25,GER,0,44,12,32,0.38,128,42,1925,1277,66.34,101,99999,93,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,515,0,592,0,0,0,0,0,0,0,0,0,0,0,0,1107
103821,Danai Udomchoke,33,THA,3,20,12,8,1.5,13,3,276,170,61.59,99999,217,168,207,293,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,240,314,228,157,0,0,0,0,0,0,0,0,0,0,939
103429,Peter Luczak,31,AUS,2,41,12,29,0.41,203,23,1825,1264,69.26,120,248,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,447,194,0,0,0,0,0,0,0,0,0,0,0,0,0,641
209992,Juncheng Shang,19,CHN,0,31,12,19,0.63,89,27,1710,1127,65.91,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,149,111,0,0,0,0,0,0,0,0,0,0,0,0,0,420,560,980
106397,Wishaya Trongcharoenchaikul,24,THA,5,23,12,11,1.09,159,50,868,653,75.22999999999999,99999,99999,99999,99999,915,99999,99999,542,453,488,623,99999,99999,99999,99999,0,0,0,0,14,0,0,57,82,12,35,0,0,0,0,200
103758,Taylor Dent,29,USA,2,31,12,19,0.63,243,72,1395,1047,75.05,92,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
111576,Sumit Nagal,26,IND,1,36,11,25,0.44,42,11,1552,953,61.4,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,124,160,483,156,93,0,0,0,0,0,0,0,0,0,0,448,471,70,397,656,2042
133835,Gijs Brouwer,27,NED,0,23,11,12,0.92,107,19,1094,801,73.22,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,181,144,99999,0,0,0,0,0,0,0,0,0,0,0,0,295,437,0,732
105790,Yong Kyu Lim,25,KOR,7,17,11,6,1.83,24,4,150,106,70.67,313,296,288,445,396,523,626,99999,99999,99999,99999,99999,99999,99999,99999,133,157,157,79,106,62,43,0,0,0,0,0,0,0,0,737
104467,Lamine Ouahab,35,ALG,4,21,11,10,1.1,21,9,414,282,68.12,99999,99999,752,99999,262,313,99999,99999,617,440,664,99999,99999,99999,99999,0,0,19,0,175,147,0,0,43,20,29,0,0,0,0,433
105432,Prajnesh Gunneswaran,33,IND,3,39,11,28,0.39,179,18,1662,1146,68.95,99999,99999,99999,99999,99999,99999,99999,287,169,89,122,165,99999,342,99999,0,0,0,0,0,0,0,174,335,600,433,438,0,140,0,2120
206499,Aleksandar Kovacevic,25,USA,0,32,11,21,0.52,281,37,1608,1210,75.25,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,222,129,98,0,0,0,0,0,0,0,0,0,0,0,0,228,476,613,1317
103105,Ruben Ramirez Hidalgo,35,ESP,2,51,11,40,0.28,142,35,2255,1491,66.12,156,142,94,117,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,321,390,571,447,0,0,0,0,0,0,0,0,0,0,0,1729
126646,Tim Van Rijthoven,25,NED,1,21,11,10,1.1,260,37,1091,860,78.83,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,117,107,99999,0,0,0,0,0,0,0,0,0,0,0,0,465,504,0,969
106034,Yasutaka Uchiyama,28,JPN,2,38,11,27,0.41,261,21,1742,1254,71.99,99999,99999,99999,394,99999,99999,99999,214,185,136,99,119,99999,99999,99999,0,0,0,99,0,0,0,242,275,407,604,688,0,0,0,2315
105359,Jason Jung,34,TPE,3,35,11,24,0.46,113,23,1662,1085,65.28,99999,99999,99999,99999,99999,99999,99999,99999,131,132,131,163,99999,276,99999,0,0,0,0,0,0,0,0,440,417,400,441,0,206,0,1904
105499,Christopher Diaz Figueroa,27,GUA,4,20,10,10,1.0,45,17,432,301,69.67999999999999,99999,99999,99999,473,429,99999,528,733,630,99999,99999,99999,99999,99999,99999,0,0,0,73,91,0,66,29,42,0,0,0,0,0,0,301
105590,Uladzimir Ignatik,22,BLR,6,22,10,12,0.83,0,0,0,0,0.0,160,153,275,148,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,299,356,167,358,0,0,0,0,0,0,0,0,0,0,0,1180
103573,Rik De Voest,33,RSA,6,29,10,19,0.53,77,3,948,638,67.30000000000001,291,129,99999,227,261,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,149,423,0,207,176,0,0,0,0,0,0,0,0,0,0,955
117356,Cem Ilkel,28,TUR,9,39,10,29,0.34,139,18,1476,971,65.79,99999,99999,99999,99999,99999,404,461,354,99999,260,279,176,189,259,99999,0,0,0,0,0,106,87,129,0,178,144,408,314,228,0,1594
104499,Jimmy Wang,30,TPE,1,26,10,16,0.62,87,20,1203,783,65.09,99999,491,151,151,133,274,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,63,346,358,442,167,0,0,0,0,0,0,0,0,0,1376
104604,Ruben Gonzales,31,PHI,4,15,10,5,2.0,33,17,281,193,68.67999999999999,99999,99999,99999,933,1276,99999,99999,925,99999,99999,99999,99999,99999,99999,99999,0,0,0,13,4,0,0,14,0,0,0,0,0,0,0,31
104804,Amir Weintraub,29,ISR,2,23,10,13,0.77,27,5,433,284,65.59,99999,182,223,184,198,436,197,99999,99999,99999,99999,99999,99999,99999,99999,0,289,220,258,250,91,267,0,0,0,0,0,0,0,0,1375
200267,Zizou Bergs,24,BEL,4,33,9,24,0.38,196,15,1562,1096,70.17,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,528,212,163,175,111,0,0,0,0,0,0,0,0,0,0,58,331,380,335,545,1649
104292,Izak Van Der Merwe,28,RSA,2,19,9,10,0.9,67,36,430,322,74.88,217,170,155,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,207,316,339,0,0,0,0,0,0,0,0,0,0,0,0,862
105099,Antonio Veic,24,CRO,1,31,9,22,0.41,71,12,1295,831,64.17,196,196,137,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,240,272,396,0,0,0,0,0,0,0,0,0,0,0,0,908
103926,Daniel Munoz de la Nava,34,ESP,1,34,9,25,0.36,99,25,1669,1109,66.45,315,99999,142,154,99999,99999,138,99999,99999,99999,99999,99999,99999,99999,99999,134,0,373,350,0,0,423,0,0,0,0,0,0,0,0,1280
120424,Yannick Maden,29,GER,0,26,9,17,0.53,59,8,1441,915,63.5,99999,99999,99999,99999,99999,99999,99999,186,120,129,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,297,470,429,0,0,0,0,0,1196
105933,Roberto Quiroz,28,ECU,4,21,9,12,0.75,90,14,853,621,72.8,99999,99999,704,99999,99999,99999,99999,289,282,249,276,293,99999,99999,99999,0,0,27,0,0,0,0,176,176,181,163,171,0,0,0,894
105030,Michael Venus,27,NZL,5,25,9,16,0.56,97,5,479,353,73.7,316,305,99999,372,99999,548,99999,99999,99999,99999,99999,99999,99999,99999,99999,132,145,0,107,0,59,0,0,0,0,0,0,0,0,0,443
104673,Julio Cesar Campozano,27,ECU,5,14,9,5,1.8,0,0,0,0,0.0,99999,339,249,197,418,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,128,189,241,94,0,0,0,0,0,0,0,0,0,0,652
104945,James Mcgee,26,IRL,9,18,9,9,1.0,8,0,146,95,65.07,508,662,362,342,231,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,57,27,114,125,210,0,0,0,0,0,0,0,0,0,0,533
104505,Konstantin Kravchuk,32,RUS,1,36,9,27,0.33,238,21,1524,1105,72.50999999999999,133,99999,253,173,99999,99999,105,122,99999,99999,99999,99999,99999,99999,99999,414,0,187,294,0,0,585,447,0,0,0,0,0,0,0,1927
105961,David Souto,23,VEN,8,16,9,7,1.29,3,0,55,33,60.0,449,408,433,229,99999,706,99999,99999,99999,99999,99999,99999,99999,99999,99999,73,91,84,200,0,33,0,0,0,0,0,0,0,0,0,481
126340,Viktor Durasovic,26,NOR,7,31,9,22,0.41,104,16,871,601,69.0,99999,99999,99999,99999,99999,99999,460,630,99999,99999,337,340,325,366,413,0,0,0,0,0,0,87,46,0,0,115,137,145,136,110,776
111181,Pruchya Isarow,20,THA,2,14,9,5,1.8,64,23,284,217,76.41,99999,99999,99999,99999,726,99999,904,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,30,0,16,0,0,0,0,0,0,0,0,46
111578,Stefan Kozlov,24,USA,2,35,9,26,0.35,91,36,1541,973,63.13999999999999,99999,99999,99999,99999,99999,99999,169,149,99999,99999,99999,99999,130,99999,99999,0,0,0,0,0,0,317,379,0,0,0,0,506,0,0,1202
105935,Duilio Beretta,25,PER,8,17,8,9,0.89,2,1,27,21,77.78,99999,393,99999,400,464,409,99999,99999,1428,99999,99999,99999,99999,99999,99999,0,102,0,97,81,102,0,0,2,0,0,0,0,0,0,384
111761,Benjamin Lock,26,ZIM,3,13,8,5,1.6,23,2,306,200,65.36,99999,99999,99999,99999,99999,701,99999,99999,472,546,430,99999,99999,99999,99999,0,0,0,0,0,34,0,0,76,7,79,0,0,0,0,196
106174,Gonzalo Lama,23,CHI,3,15,8,7,1.14,21,5,440,311,70.67999999999999,99999,99999,99999,99999,312,375,162,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,144,114,339,0,0,0,0,0,0,0,0,597
105497,Jose Hernandez,29,DOM,7,21,8,13,0.62,20,7,378,246,65.08,99999,99999,618,337,293,268,99999,99999,284,261,99999,99999,99999,99999,99999,0,0,37,123,154,182,0,0,173,178,0,0,0,0,0,847
105060,Aldin Setkic,25,BIH,3,15,8,7,1.14,10,0,151,84,55.63,330,343,99999,268,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,122,130,0,177,0,0,0,0,0,0,0,0,0,0,0,429
103600,Mohammad Ghareeb,36,KUW,2,12,8,4,2.0,16,0,226,151,66.81,99999,99999,99999,707,833,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,45
105015,Franko Skugor,30,CRO,4,30,8,22,0.36,137,15,1410,956,67.80000000000001,283,99999,99999,99999,99999,99999,188,344,385,99999,99999,99999,99999,99999,99999,158,0,0,0,0,0,282,135,104,0,0,0,0,0,0,679
104763,Rafael Arevalo,27,ESA,8,17,8,9,0.89,1,0,100,52,52.0,99999,1311,99999,1656,1674,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4
105004,Dimitar Kutrovsky,27,BUL,2,13,8,5,1.6,7,8,142,94,66.2,99999,578,438,99999,344,329,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,42,81,0,126,143,0,0,0,0,0,0,0,0,0,392
111511,Noah Rubin,23,USA,4,29,8,21,0.38,110,18,1496,991,66.24,99999,99999,99999,99999,99999,99999,245,200,152,99999,269,99999,99999,99999,99999,0,0,0,0,0,0,220,274,373,0,162,0,0,0,0,1029
105334,Luis David Martinez,30,VEN,2,16,8,8,1.0,21,19,361,248,68.7,99999,99999,715,634,99999,640,788,1210,99999,99999,99999,99999,99999,99999,99999,0,0,23,34,0,41,24,5,0,0,0,0,0,0,0,127
105349,Harri Heliovaara,29,FIN,4,23,8,15,0.53,65,17,579,403,69.6,99999,99999,99999,696,99999,99999,859,99999,330,99999,99999,99999,99999,99999,99999,0,0,0,27,0,0,20,0,138,0,0,0,0,0,0,185
104025,Amer Delic,29,BIH,4,13,8,5,1.6,18,0,92,58,63.04,99999,226,210,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,223,231,0,0,0,0,0,0,0,0,0,0,0,0,454
104672,Vincent Millot,32,FRA,0,28,8,20,0.4,115,20,1464,972,66.39,99999,99999,222,99999,267,99999,162,165,291,99999,99999,99999,99999,99999,99999,0,0,214,0,170,0,355,332,174,0,0,0,0,0,0,1245
104154,Paul Capdeville,29,CHI,4,29,8,21,0.38,68,9,851,560,65.8,143,101,139,155,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,359,563,390,340,0,0,0,0,0,0,0,0,0,0,0,1652
200273,Hady Habib,25,LBN,5,14,8,6,1.33,38,17,262,193,73.66,99999,99999,99999,99999,99999,99999,99999,99999,643,99999,99999,99999,368,390,99999,0,0,0,0,0,0,0,0,40,0,0,0,120,125,0,285
200436,Zsombor Piros,24,HUN,5,15,8,7,1.14,60,12,730,459,62.88,99999,99999,99999,99999,99999,99999,99999,99999,419,99999,99999,282,159,124,129,0,0,0,0,0,0,0,0,93,0,0,191,334,523,505,1646
209209,Filip Misolic,22,AUT,1,15,8,7,1.14,55,17,634,442,69.72,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,145,181,99999,0,0,0,0,0,0,0,0,0,0,0,0,376,350,0,726
106283,Mitchell Krueger,29,USA,1,27,8,19,0.42,115,15,1213,817,67.35,99999,99999,99999,99999,99999,99999,99999,244,231,99999,198,99999,228,275,99999,0,0,0,0,0,0,0,206,228,0,264,0,218,211,0,1127
202261,Otto Virtanen,22,FIN,7,16,8,8,1.0,124,23,678,497,73.3,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,719,419,252,171,166,0,0,0,0,0,0,0,0,0,0,24,98,199,365,370,1056
131934,Andrea Vavassori,28,ITA,0,19,8,11,0.73,86,29,933,654,70.1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,289,99999,148,148,0,0,0,0,0,0,0,0,0,0,0,180,0,410,450,1040
126190,Nicolas Alvarez,25,PER,2,12,7,5,1.4,40,18,486,323,66.46,99999,99999,99999,99999,99999,99999,99999,99999,842,518,99999,372,99999,99999,99999,0,0,0,0,0,0,0,0,18,9,0,118,0,0,0,145
105733,Rhyne Williams,22,USA,3,25,7,18,0.39,217,21,1196,860,71.91,99999,99999,99999,121,146,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,468,374,0,0,0,0,0,0,0,0,0,0,842
104952,Martin Pedersen,27,DEN,5,16,7,9,0.78,0,0,0,0,0.0,99999,99999,99999,99999,758,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27
122533,Nam Hoang Ly,26,VIE,3,10,7,3,2.33,15,12,365,233,63.839999999999996,99999,99999,99999,99999,99999,99999,884,635,99999,99999,99999,99999,99999,243,554,0,0,0,0,0,0,19,44,0,0,0,0,0,225,67,355
106249,Joao Domingues,26,POR,1,14,7,7,1.0,17,4,660,411,62.27,99999,99999,99999,99999,99999,599,99999,184,194,214,169,99999,99999,99999,99999,0,0,0,0,0,49,0,301,279,237,292,0,0,0,0,1158
104736,Farrukh Dustov,30,UZB,4,21,7,14,0.5,18,5,375,235,62.67,547,284,262,239,167,99999,225,99999,99999,99999,99999,99999,99999,99999,99999,45,162,175,201,321,0,240,0,0,0,0,0,0,0,0,1144
104314,Brian Dabul,26,ARG,1,19,7,12,0.58,42,4,818,565,69.07,105,99,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,508,534,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
144642,Tomas Barrios Vera,26,CHI,1,20,7,13,0.54,72,18,1016,679,66.83,99999,99999,99999,99999,99999,99999,99999,454,99999,99999,300,99999,99999,133,111,0,0,0,0,0,0,0,86,0,0,134,0,0,456,563,1239
104395,Marcel Felder,28,URU,5,12,7,5,1.4,0,0,0,0,0.0,235,366,244,489,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,196,117,195,71,0,0,0,0,0,0,0,0,0,0,0,579
105299,Dzmitry Zhyrmont,26,BLR,6,18,7,11,0.64,16,0,175,121,69.14,99999,99999,323,99999,314,241,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,139,0,139,200,0,0,0,0,0,0,0,0,0,478
126409,Hugo Grenier,27,FRA,0,23,7,16,0.44,168,35,1329,924,69.53,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,250,119,128,151,0,0,0,0,0,0,0,0,0,0,0,220,459,466,417,1562
102967,Marc Gicquel,36,FRA,1,29,7,22,0.32,147,16,1258,870,69.16,127,99999,99999,99999,127,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,419,0,0,0,440,0,0,0,0,0,0,0,0,0,0,859
104651,Martin Alund,28,ARG,1,17,7,10,0.7,55,11,922,607,65.84,99999,99999,99999,112,133,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,512,404,0,0,0,0,0,0,0,0,0,0,916
104600,Treat Conrad Huey,29,PHI,3,13,7,6,1.17,0,0,0,0,0.0,722,901,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31
105149,Reda El Amrani,28,MAR,2,13,7,6,1.17,69,20,515,370,71.84,286,356,99999,99999,99999,99999,99999,667,99999,99999,99999,99999,99999,99999,99999,155,114,0,0,0,0,0,38,0,0,0,0,0,0,0,307
105471,Cesar Ramirez,22,MEX,1,15,7,8,0.88,4,0,71,35,49.3,502,99999,541,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,58,0,53,0,0,0,0,0,0,0,0,0,0,0,0,111
202358,Chun Hsin Tseng,22,TPE,1,27,7,20,0.35,62,13,1199,804,67.06,99999,99999,99999,99999,99999,99999,99999,99999,99999,320,279,99999,88,380,99999,0,0,0,0,0,0,0,0,0,123,159,0,598,129,0,1009
127760,Lukas Klein,26,SVK,2,20,7,13,0.54,115,23,1043,750,71.91,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,256,99999,99999,120,0,0,0,0,0,0,0,0,0,0,0,244,0,0,524,768
103971,Karol Beck,29,SVK,5,37,7,30,0.23,201,34,1635,1132,69.24,88,125,94,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,611,447,596,0,0,0,0,0,0,0,0,0,0,0,0,1654
208659,Giovanni Mpetshi Perricard,20,FRA,1,10,7,3,2.33,103,17,498,377,75.7,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,226,117,0,0,0,0,0,0,0,0,0,0,0,0,0,272,541,813
104251,Ti Chen,34,TPE,5,16,7,9,0.78,9,1,297,184,61.95,99999,293,99999,239,99999,99999,227,99999,322,99999,99999,99999,99999,99999,99999,0,160,0,193,0,0,238,0,147,0,0,0,0,0,0,738
104557,Andis Juska,27,LAT,7,15,7,8,0.88,0,0,0,0,0.0,99999,400,408,391,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,94,95,99,0,0,0,0,0,0,0,0,0,0,0,288
106033,Romain Arneodo,22,FRA,3,9,6,3,2.0,12,0,169,121,71.6,99999,99999,99999,99999,541,578,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,60,55,0,0,0,0,0,0,0,0,0,115
106361,Adam Pavlasek,23,CZE,1,15,6,9,0.67,103,19,806,558,69.23,99999,99999,99999,99999,99999,99999,116,136,185,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,511,415,317,0,0,0,0,0,0,1243
200240,Vit Kopriva,26,CZE,0,15,6,9,0.67,49,13,547,374,68.37,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,249,165,99999,115,0,0,0,0,0,0,0,0,0,0,0,262,356,0,546,1164
104873,Aleksandr Nedovyesov,28,KAZ,2,31,6,25,0.24,151,9,1557,1032,66.28,99999,99999,99999,99999,107,115,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,554,472,0,0,0,0,0,0,0,0,0,1026
207608,Timofey Skatov,23,RUS,2,12,6,6,1.0,13,9,597,358,59.97,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,280,99999,123,278,0,0,0,0,0,0,0,0,0,0,0,211,0,498,205,914
106150,Jeson Patrombon,25,PHI,5,16,6,10,0.6,16,7,339,224,66.08000000000001,99999,1052,874,99999,99999,99999,1198,99999,1485,99999,99999,99999,99999,99999,99999,0,6,12,0,0,0,7,0,2,0,0,0,0,0,0,27
105541,Alex Llompart,25,PUR,3,11,6,5,1.2,0,0,0,0,0.0,99999,99999,1097,1006,99999,1418,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,5,8,0,3,0,0,0,0,0,0,0,0,0,16
105688,Manuel Sanchez,28,MEX,4,12,6,6,1.0,26,12,287,197,68.64,99999,99999,627,99999,99999,99999,99999,790,560,830,99999,99999,99999,99999,99999,0,0,34,0,0,0,0,23,54,16,0,0,0,0,0,127
209080,Blaise Bicknell,22,USA,2,9,6,3,2.0,10,12,179,122,68.16,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1316,99999,1130,769,319,0,0,0,0,0,0,0,0,0,0,3,0,8,26,169,206
104629,Adrian Menendez Maceiras,33,ESP,2,24,6,18,0.33,112,16,1218,813,66.75,99999,99999,99999,99999,99999,116,99999,148,128,139,99999,99999,99999,99999,99999,0,0,0,0,0,470,0,377,446,408,0,0,0,0,0,1701
104965,Pavol Cervenak,25,SVK,0,10,6,4,1.5,20,25,329,221,67.17,99999,253,204,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,191,246,0,0,0,0,0,0,0,0,0,0,0,0,437
105946,Liang Chi Huang,24,TPE,1,7,6,1,6.0,14,2,149,115,77.18,99999,99999,613,228,99999,99999,529,99999,99999,99999,99999,99999,99999,99999,99999,0,0,36,201,0,0,66,0,0,0,0,0,0,0,0,303
105912,Diego Galeano,20,PAR,3,9,6,3,2.0,0,0,0,0,0.0,99999,681,788,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,43
104869,Sergei Bubka,25,UKR,2,19,6,13,0.46,128,7,667,494,74.06,335,207,167,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,117,247,314,0,0,0,0,0,0,0,0,0,0,0,0,678
104901,Vladimir Ivanov,29,EST,4,13,6,7,0.86,13,2,131,97,74.05000000000001,1365,1124,518,451,99999,99999,99999,442,99999,99999,99999,99999,99999,99999,99999,2,5,59,78,0,0,0,90,0,0,0,0,0,0,0,234
117360,Marc Polmans,26,AUS,0,22,6,16,0.38,102,10,1461,953,65.23,99999,99999,99999,99999,99999,99999,99999,99999,99999,172,122,147,99999,152,99999,0,0,0,0,0,0,0,0,0,301,485,522,0,410,0,1718
126106,Ryan Peniston,27,GBR,0,13,6,7,0.86,56,16,615,431,70.08,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,135,265,99999,0,0,0,0,0,0,0,0,0,0,0,0,440,207,0,647
104619,Jesse Huta Galung,28,NED,1,27,6,21,0.29,174,8,935,689,73.69,99999,116,232,95,146,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,474,199,572,400,0,0,0,0,0,0,0,0,0,0,1645
110748,Nikola Milojevic,26,SRB,0,14,6,8,0.75,41,23,623,427,68.54,99999,99999,99999,99999,581,99999,99999,99999,99999,164,144,134,136,99999,99999,0,0,0,0,52,0,0,0,0,305,392,551,525,0,0,1825
106201,Maxim Dubarenco,20,MDA,3,13,6,7,0.86,0,0,0,0,0.0,99999,99999,1111,525,353,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,5,60,123,0,0,0,0,0,0,0,0,0,0,188
208859,Francesco Passaro,23,ITA,0,18,6,12,0.5,77,29,820,554,67.56,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,119,125,240,0,0,0,0,0,0,0,0,0,0,0,0,473,486,248,1207
104368,Daniel King Turner,28,NZL,2,10,6,4,1.5,12,0,77,50,64.94,227,99999,99999,366,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,204,0,0,108,0,0,0,0,0,0,0,0,0,0,0,312
